4.000000e+00
10000
0	0.0001	0.0976663	0.873717	0.354983	-0.0840437	-0.250413	-0.104094
1	0.0001	0.0888417	-0.367414	0.592255	-0.103626	0.0370364	-0.201455
2	0.0001	-0.459308	1.30727	0.206574	0.0888847	-0.241807	0.0226556
3	0.0001	1.15673	-0.119283	1.11152	-0.363196	0.0505082	-0.322717
4	0.0001	1.85958	0.166994	-0.343243	-0.508791	-0.0411021	0.0993257
5	0.0001	-0.942917	1.07846	-0.0367301	0.286727	-0.278929	0.101076
6	0.0001	0.392973	0.49697	1.73635	-0.0792866	-0.148294	-0.488964
7	0.0001	0.7291	-0.599722	-0.298869	-0.194998	0.105325	0.0504926
8	0.0001	-0.724688	-0.533514	0.211369	0.234293	0.146568	-0.122803
9	0.0001	-1.23288	-1.34096	0.567512	0.303382	0.386215	-0.195427
10	0.0001	-0.97422	-0.143823	-1.04206	0.29772	0.00750775	0.299714
11	0.0001	-1.42274	-1.15807	-0.530963	0.456198	0.339327	0.157956
12	0.0001	-0.866324	-1.48434	-0.615115	0.220544	0.42395	0.221964
13	0.0001	-0.26484	-1.72123	0.768795	0.157889	0.5015	-0.216792
14	0.0001	0.270718	-1.04128	0.073192	-0.0617269	0.18939	-0.0322602
15	0.0001	-0.722967	0.721312	-1.51383	0.220257	-0.175024	0.403727
16	0.0001	0.717182	-0.769186	-1.33391	-0.292703	0.259469	0.36076
17	0.0001	0.314562	0.383248	0.394253	-0.096498	-0.116662	-0.00245835
18	0.0001	1.33092	0.818215	-0.737492	-0.34904	-0.233005	0.24491
19	0.0001	0.176786	1.57328	0.79984	-0.190075	-0.424714	-0.202533
20	0.0001	0.578903	-0.468118	0.470812	-0.144811	-0.038572	-0.0447672
21	0.0001	-0.83023	0.51457	-0.27226	0.264931	-0.112586	0.11354
22	0.0001	-1.43736	-0.771259	0.0588639	0.477258	0.211361	-0.141646
23	0.0001	0.3387	0.304798	0.507735	-0.0920614	-0.115041	-0.244018
24	0.0001	0.536289	-0.330997	1.50464	-0.192225	0.159342	-0.50788
25	0.0001	-0.55275	-0.210521	1.59885	0.147215	0.0858413	-0.423542
26	0.0001	1.34272	0.292898	-0.402327	-0.337671	0.0016883	0.170109
27	0.0001	-1.77331	0.790494	-0.238135	0.474502	-0.242497	0.0259961
28	0.0001	0.94547	-1.25987	0.147321	-0.213695	0.331461	0.00983838
29	0.0001	1.16012	-1.01278	-0.62119	-0.338902	0.363334	0.182149
30	0.0001	-1.32234	0.56917	0.243323	0.404733	-0.107203	-0.167816
31	0.0001	0.188349	0.456004	0.835681	-0.0244481	-0.073519	-0.310241
32	0.0001	-0.749312	-0.351536	-1.1865	0.233834	0.146785	0.309011
33	0.0001	-0.0830285	-1.08347	-0.857594	0.00146202	0.363016	0.383933
34	0.0001	-1.79534	-0.234056	-0.732132	0.485045	0.0748805	0.239188
35	0.0001	0.724061	-0.563387	-1.31251	-0.249729	0.0659242	0.364382
36	0.0001	-0.114529	0.236936	1.59827	0.12188	-0.0164297	-0.437448
37	0.0001	-0.625014	-0.472202	0.266896	0.26099	0.127812	-0.155143
38	0.0001	-0.986202	1.2515	-1.29679	0.233328	-0.276219	0.341842
39	0.0001	-1.14512	-0.258329	-0.514936	0.373377	0.093077	0.198066
40	0.0001	-0.118356	-0.767895	0.324315	0.0718566	0.291979	-0.163824
41	0.0001	-1.53154	0.850823	-0.377204	0.395308	-0.274181	0.149746
42	0.0001	0.269476	-1.19964	-1.43931	-0.0883118	0.354586	0.361621
43	0.0001	0.0236184	-0.553459	1.77893	0.0553202	0.180812	-0.485119
44	0.0001	-1.56098	0.21485	0.399972	0.528319	-0.113359	-0.0537368
45	0.0001	0.706904	1.20617	-0.962799	-0.161376	-0.25551	0.179657
46	0.0001	0.378219	-1.68628	-0.0848692	-0.0767917	0.544708	0.0443548
47	0.0001	-0.0469258	0.596928	-0.46901	-0.010947	-0.152282	0.193589
48	0.0001	0.0560688	-1.07723	-1.59169	0.00054335	0.320257	0.481652
49	0.0001	-1.1242	-0.126499	0.287394	0.304448	0.253551	-0.0358102
50	0.0001	1.41585	0.869227	-0.897128	-0.428578	-0.301756	0.30199
51	0.0001	-0.953112	-0.11146	0.725817	0.281318	0.0749284	-0.211791
52	0.0001	0.729221	-0.885446	-0.468744	-0.234071	0.24272	0.122342
53	0.0001	0.785007	1.16418	1.06214	-0.216544	-0.299529	-0.342464
54	0.0001	-0.907717	-0.566439	0.257866	0.306679	0.14959	-0.157352
55	0.0001	-1.00224	-0.51046	-1.15353	0.191949	0.171032	0.396693
56	0.0001	-1.70317	0.166805	-0.840163	0.493264	0.0334285	0.182111
57	0.0001	0.354556	1.96889	0.613335	-0.0827203	-0.468057	-0.14639
58	0.0001	-1.93572	-0.221202	0.060647	0.54013	0.0894809	0.00692256
59	0.0001	0.12496	0.77006	-0.928661	-0.0386151	-0.204263	0.216598
60	0.0001	-0.16942	1.52732	-0.0837356	0.0381016	-0.495704	0.0441269
61	0.0001	0.785122	-0.37263	1.58092	-0.336668	0.118088	-0.48345
62	0.0001	0.839723	0.921101	-0.687382	-0.150628	-0.142588	0.195024
63	0.0001	1.06901	0.587209	-1.04552	-0.259383	-0.146531	0.302444
64	0.0001	-0.297074	0.321487	1.50507	-0.0293826	-0.145016	-0.362767
65	0.0001	-0.247779	1.7981	0.271603	0.00781106	-0.545861	-0.0979714
66	0.0001	-1.36533	0.503792	-0.486915	0.354613	-0.147682	0.0672309
67	0.0001	-0.192236	-0.767356	-1.03701	0.0558116	0.125274	0.347223
68	0.0001	-1.38057	0.527714	0.139622	0.400622	-0.216263	0.16703
69	0.0001	-0.858883	-1.07907	0.538282	0.238432	0.271614	-0.260858
70	0.0001	-1.01863	0.761616	0.159366	0.29569	-0.133413	0.0252702
71	0.0001	-0.257813	0.15486	-0.934425	0.0536318	-0.0291534	0.174443
72	0.0001	0.938724	-0.283349	-0.490263	-0.15266	0.120414	0.201516
73	0.0001	-1.00204	-0.584034	1.3043	0.368933	0.200675	-0.276949
74	0.0001	1.59855	-0.809287	-0.449147	-0.356734	0.322466	0.184799
75	0.0001	-0.553091	1.03306	-1.02909	0.146614	-0.291186	0.291934
76	0.0001	-1.33616	-0.198605	-0.802583	0.372597	0.0420038	0.220606
77	0.0001	1.31351	-1.07097	0.0100357	-0.437462	0.327343	0.078877
78	0.0001	-0.270811	-1.43334	0.367091	0.145296	0.433626	-0.149545
79	0.0001	0.145645	-0.910308	0.417123	-0.0677426	0.243763	-0.0709568
80	0.0001	1.53816	-0.252752	0.232214	-0.487676	0.152612	-0.0500987
81	0.0001	-0.959772	-0.181286	-0.371014	0.233875	0.0309616	0.135338
82	0.0001	-1.06218	0.0656209	-0.729271	0.268992	-0.000498582	0.238798
83	0.0001	-0.555935	0.186151	0.960744	0.123203	0.0148981	-0.312801
84	0.0001	-1.69414	-0.578174	0.926129	0.396616	0.173028	-0.287155
85	0.0001	0.701852	0.492264	0.826937	-0.210867	-0.154317	-0.24494
86	0.0001	-1.2777	-0.620374	0.672681	0.285144	0.17489	-0.226268
87	0.0001	1.53771	0.23391	-0.829193	-0.415451	-0.0258825	0.2883
88	0.0001	-0.620585	0.114844	1.66522	0.124699	-0.0378644	-0.519066
89	0.0001	-0.582216	0.553451	-0.890233	0.148253	-0.157893	0.218045
90	0.0001	-1.1666	-1.54947	0.150108	0.343991	0.444731	-0.1607
91	0.0001	0.770846	1.17548	0.0254361	-0.22522	-0.39071	-0.0220098
92	0.0001	-0.208555	0.0798154	0.680229	0.0634425	-0.0635776	-0.244868
